Entity,Code,Day,total_boosters_per_hundred
South Korea,KOR,11/8/2021,1.07
South Korea,KOR,11/9/2021,1.27
South Korea,KOR,11/10/2021,1.46
South Korea,KOR,11/11/2021,1.67
South Korea,KOR,11/12/2021,1.95
South Korea,KOR,11/13/2021,2.05
South Korea,KOR,11/14/2021,2.05
South Korea,KOR,11/15/2021,2.37
South Korea,KOR,11/16/2021,2.64
South Korea,KOR,11/17/2021,2.91
South Korea,KOR,11/18/2021,3.16
South Korea,KOR,11/19/2021,3.46
South Korea,KOR,11/20/2021,3.55
South Korea,KOR,11/21/2021,3.55
South Korea,KOR,11/22/2021,3.84
South Korea,KOR,11/23/2021,4.13
South Korea,KOR,11/24/2021,4.44
South Korea,KOR,11/25/2021,4.84
South Korea,KOR,11/26/2021,5.41
South Korea,KOR,11/27/2021,5.55
South Korea,KOR,11/28/2021,5.56
South Korea,KOR,11/29/2021,5.91
South Korea,KOR,11/30/2021,6.28
South Korea,KOR,12/1/2021,6.6
South Korea,KOR,12/2/2021,6.95
South Korea,KOR,12/3/2021,7.5
South Korea,KOR,12/4/2021,7.69
South Korea,KOR,12/5/2021,7.7
South Korea,KOR,12/6/2021,8.26
South Korea,KOR,12/7/2021,8.83
South Korea,KOR,12/8/2021,9.42
South Korea,KOR,12/9/2021,10.29
South Korea,KOR,12/10/2021,11.78
South Korea,KOR,12/11/2021,12.32
South Korea,KOR,12/12/2021,12.34
South Korea,KOR,12/13/2021,13.86
South Korea,KOR,12/14/2021,15.42
South Korea,KOR,12/15/2021,17.23
South Korea,KOR,12/16/2021,19.01
South Korea,KOR,12/17/2021,21.31
South Korea,KOR,12/18/2021,22.34
South Korea,KOR,12/19/2021,22.4
South Korea,KOR,12/20/2021,24.04
South Korea,KOR,12/21/2021,25.39
South Korea,KOR,12/22/2021,26.59
South Korea,KOR,12/23/2021,27.75
South Korea,KOR,12/24/2021,29.3
South Korea,KOR,12/25/2021,29.42
South Korea,KOR,12/26/2021,29.47
South Korea,KOR,12/27/2021,30.94
South Korea,KOR,12/28/2021,32.14
South Korea,KOR,12/29/2021,33.18
South Korea,KOR,12/30/2021,34.24
South Korea,KOR,12/31/2021,35.66
South Korea,KOR,1/1/2022,35.73
South Korea,KOR,1/2/2022,35.77
South Korea,KOR,1/3/2022,36.71
South Korea,KOR,1/4/2022,37.42
South Korea,KOR,1/5/2022,38.07
South Korea,KOR,1/6/2022,38.81
South Korea,KOR,1/7/2022,39.96
South Korea,KOR,1/8/2022,40.63
South Korea,KOR,1/9/2022,40.67
South Korea,KOR,1/10/2022,41.52
South Korea,KOR,1/11/2022,42.19
South Korea,KOR,1/12/2022,42.74
South Korea,KOR,1/13/2022,43.4
South Korea,KOR,1/14/2022,44.52
South Korea,KOR,1/15/2022,45.11
South Korea,KOR,1/16/2022,45.15
South Korea,KOR,1/17/2022,45.89
South Korea,KOR,1/18/2022,46.4
South Korea,KOR,1/19/2022,46.82
South Korea,KOR,1/20/2022,47.36
South Korea,KOR,1/21/2022,48.27
South Korea,KOR,1/22/2022,48.77
South Korea,KOR,1/23/2022,48.8
South Korea,KOR,1/24/2022,49.38
South Korea,KOR,1/25/2022,49.85
South Korea,KOR,1/26/2022,50.34
South Korea,KOR,1/27/2022,50.95
South Korea,KOR,1/28/2022,51.93
South Korea,KOR,1/29/2022,52.59
South Korea,KOR,1/30/2022,52.64
South Korea,KOR,1/31/2022,52.67
South Korea,KOR,2/1/2022,52.68
South Korea,KOR,2/2/2022,52.7
South Korea,KOR,2/3/2022,53.34
South Korea,KOR,2/4/2022,54.03
South Korea,KOR,2/5/2022,54.43
South Korea,KOR,2/6/2022,54.45
South Korea,KOR,2/7/2022,54.93
South Korea,KOR,2/8/2022,55.24
South Korea,KOR,2/9/2022,55.53
South Korea,KOR,2/10/2022,55.92
South Korea,KOR,2/11/2022,56.52
South Korea,KOR,2/12/2022,56.85
South Korea,KOR,2/13/2022,56.86
South Korea,KOR,2/14/2022,57.24
South Korea,KOR,2/15/2022,57.51
South Korea,KOR,2/16/2022,57.76
South Korea,KOR,2/17/2022,58.08
South Korea,KOR,2/18/2022,58.57
South Korea,KOR,2/19/2022,58.83
South Korea,KOR,2/20/2022,58.84
South Korea,KOR,2/21/2022,59.16
South Korea,KOR,2/22/2022,59.38
South Korea,KOR,2/23/2022,59.6
South Korea,KOR,2/24/2022,59.89
South Korea,KOR,2/25/2022,60.33
South Korea,KOR,2/26/2022,60.57
South Korea,KOR,2/27/2022,60.58
South Korea,KOR,2/28/2022,60.87
South Korea,KOR,3/1/2022,60.88
South Korea,KOR,3/2/2022,61.03
South Korea,KOR,3/3/2022,61.18
South Korea,KOR,3/4/2022,61.41
South Korea,KOR,3/5/2022,61.52
South Korea,KOR,3/6/2022,61.52
South Korea,KOR,3/7/2022,61.67
South Korea,KOR,3/8/2022,61.78
South Korea,KOR,3/9/2022,61.8
South Korea,KOR,3/10/2022,61.95
South Korea,KOR,3/11/2022,62.15
South Korea,KOR,3/12/2022,62.22
South Korea,KOR,3/13/2022,62.23
South Korea,KOR,3/14/2022,62.34
South Korea,KOR,3/15/2022,62.44
South Korea,KOR,3/16/2022,62.53
South Korea,KOR,3/17/2022,62.65
South Korea,KOR,3/18/2022,62.83
South Korea,KOR,3/19/2022,62.89
South Korea,KOR,3/20/2022,62.89
South Korea,KOR,3/21/2022,63
South Korea,KOR,3/22/2022,63.08
South Korea,KOR,3/23/2022,63.16
South Korea,KOR,3/24/2022,63.26
South Korea,KOR,3/25/2022,63.41
South Korea,KOR,3/26/2022,63.48
South Korea,KOR,3/27/2022,63.48
South Korea,KOR,3/28/2022,63.57
South Korea,KOR,3/29/2022,63.62
South Korea,KOR,3/30/2022,63.68
South Korea,KOR,3/31/2022,63.75
South Korea,KOR,4/1/2022,63.85
South Korea,KOR,4/2/2022,63.89
South Korea,KOR,4/3/2022,63.89
South Korea,KOR,4/4/2022,63.93
South Korea,KOR,4/5/2022,63.97
South Korea,KOR,4/6/2022,64.01
South Korea,KOR,4/7/2022,64.06
South Korea,KOR,4/8/2022,64.13
South Korea,KOR,4/9/2022,64.16
South Korea,KOR,4/10/2022,64.16
South Korea,KOR,4/11/2022,64.19
South Korea,KOR,4/12/2022,64.22
South Korea,KOR,4/13/2022,64.25
South Korea,KOR,4/14/2022,64.34
South Korea,KOR,4/15/2022,64.52
South Korea,KOR,4/16/2022,64.57
South Korea,KOR,4/17/2022,64.57
South Korea,KOR,4/18/2022,64.69
South Korea,KOR,4/19/2022,64.81
South Korea,KOR,4/20/2022,64.95
South Korea,KOR,4/21/2022,65.08
South Korea,KOR,4/22/2022,65.37
South Korea,KOR,4/23/2022,65.44
South Korea,KOR,4/24/2022,65.44
South Korea,KOR,4/25/2022,65.84
South Korea,KOR,4/26/2022,66.27
South Korea,KOR,4/27/2022,66.72
South Korea,KOR,4/28/2022,67.12
South Korea,KOR,4/29/2022,67.87
South Korea,KOR,4/30/2022,68.03
South Korea,KOR,5/1/2022,68.03
South Korea,KOR,5/2/2022,68.35
South Korea,KOR,5/3/2022,68.7
South Korea,KOR,5/4/2022,69.01
South Korea,KOR,5/5/2022,69.01
South Korea,KOR,5/6/2022,69.5
South Korea,KOR,5/7/2022,69.59
South Korea,KOR,5/8/2022,69.59
South Korea,KOR,5/9/2022,69.8
South Korea,KOR,5/10/2022,70.04
South Korea,KOR,5/11/2022,70.24
South Korea,KOR,5/12/2022,70.44
South Korea,KOR,5/13/2022,70.75
South Korea,KOR,5/14/2022,70.82
South Korea,KOR,5/15/2022,70.82
South Korea,KOR,5/16/2022,70.94
South Korea,KOR,5/17/2022,71.09
South Korea,KOR,5/18/2022,71.21
South Korea,KOR,5/19/2022,71.32
South Korea,KOR,5/20/2022,71.52
South Korea,KOR,5/21/2022,71.56
South Korea,KOR,5/22/2022,71.57
South Korea,KOR,5/23/2022,71.65
South Korea,KOR,5/24/2022,71.74
South Korea,KOR,5/25/2022,71.83
South Korea,KOR,5/26/2022,71.91
South Korea,KOR,5/27/2022,72.05
South Korea,KOR,5/28/2022,72.08
South Korea,KOR,5/29/2022,72.08
South Korea,KOR,5/30/2022,72.14
South Korea,KOR,5/31/2022,72.2
South Korea,KOR,6/1/2022,72.21
South Korea,KOR,6/2/2022,72.26
South Korea,KOR,6/3/2022,72.34
South Korea,KOR,6/4/2022,72.36
South Korea,KOR,6/5/2022,72.36
South Korea,KOR,6/6/2022,72.37
South Korea,KOR,6/7/2022,72.4
South Korea,KOR,6/8/2022,72.44
South Korea,KOR,6/9/2022,72.48
South Korea,KOR,6/10/2022,72.54
South Korea,KOR,6/11/2022,72.55
South Korea,KOR,6/12/2022,72.55
South Korea,KOR,6/13/2022,72.58
South Korea,KOR,6/14/2022,72.61
South Korea,KOR,6/15/2022,72.63
South Korea,KOR,6/16/2022,72.66
South Korea,KOR,6/17/2022,72.7
South Korea,KOR,6/18/2022,72.71
South Korea,KOR,6/19/2022,72.71
South Korea,KOR,6/20/2022,72.73
South Korea,KOR,6/21/2022,72.75
South Korea,KOR,6/22/2022,72.78
South Korea,KOR,6/23/2022,72.8
South Korea,KOR,6/24/2022,72.84
South Korea,KOR,6/25/2022,72.85
South Korea,KOR,6/26/2022,72.85
South Korea,KOR,6/27/2022,72.87
South Korea,KOR,6/28/2022,72.89
South Korea,KOR,6/29/2022,72.92
South Korea,KOR,6/30/2022,72.94
South Korea,KOR,7/1/2022,72.97
South Korea,KOR,7/2/2022,72.98
South Korea,KOR,7/3/2022,72.98
South Korea,KOR,7/4/2022,73
South Korea,KOR,7/5/2022,73.03
South Korea,KOR,7/6/2022,73.06
South Korea,KOR,7/7/2022,73.09
South Korea,KOR,7/8/2022,73.15
South Korea,KOR,7/9/2022,73.17
South Korea,KOR,7/10/2022,73.17
South Korea,KOR,7/11/2022,73.21
South Korea,KOR,7/12/2022,73.25
South Korea,KOR,7/13/2022,73.3
South Korea,KOR,7/14/2022,73.36
South Korea,KOR,7/15/2022,73.49
South Korea,KOR,7/16/2022,73.52
South Korea,KOR,7/17/2022,73.52
South Korea,KOR,7/18/2022,73.65
South Korea,KOR,7/19/2022,73.8
South Korea,KOR,7/20/2022,73.96
South Korea,KOR,7/21/2022,74.13
South Korea,KOR,7/22/2022,74.47
South Korea,KOR,7/23/2022,74.56
South Korea,KOR,7/24/2022,74.56
South Korea,KOR,7/25/2022,74.71
South Korea,KOR,7/26/2022,74.85
South Korea,KOR,7/27/2022,74.98
South Korea,KOR,7/28/2022,75.1
South Korea,KOR,7/29/2022,75.31
South Korea,KOR,7/30/2022,75.36
South Korea,KOR,7/31/2022,75.37
South Korea,KOR,8/1/2022,75.57
South Korea,KOR,8/2/2022,75.77
South Korea,KOR,8/3/2022,75.96
South Korea,KOR,8/4/2022,76.12
South Korea,KOR,8/5/2022,76.45
South Korea,KOR,8/6/2022,76.55
South Korea,KOR,8/7/2022,76.55
South Korea,KOR,8/8/2022,76.71
South Korea,KOR,8/9/2022,76.86
South Korea,KOR,8/10/2022,76.99
South Korea,KOR,8/11/2022,77.11
South Korea,KOR,8/12/2022,77.33
South Korea,KOR,8/13/2022,77.4
South Korea,KOR,8/14/2022,77.4
South Korea,KOR,8/15/2022,77.41
South Korea,KOR,8/16/2022,77.51
South Korea,KOR,8/17/2022,77.62
South Korea,KOR,8/18/2022,77.73
Spain,ESP,10/5/2021,0.56
Spain,ESP,10/6/2021,0.59
Spain,ESP,10/7/2021,0.62
Spain,ESP,10/10/2021,0.73
Spain,ESP,10/12/2021,0.74
Spain,ESP,10/13/2021,0.77
Spain,ESP,10/14/2021,0.79
Spain,ESP,10/17/2021,0.82
Spain,ESP,10/18/2021,0.83
Spain,ESP,10/19/2021,0.84
Spain,ESP,10/20/2021,0.96
Spain,ESP,10/21/2021,0.98
Spain,ESP,10/24/2021,1.01
Spain,ESP,10/25/2021,1.02
Spain,ESP,10/26/2021,1.03
Spain,ESP,10/27/2021,1.78
Spain,ESP,10/28/2021,2.03
Spain,ESP,10/30/2021,2.26
Spain,ESP,11/2/2021,2.54
Spain,ESP,11/3/2021,2.86
Spain,ESP,11/4/2021,3.2
Spain,ESP,11/7/2021,3.57
Spain,ESP,11/9/2021,4.22
Spain,ESP,11/10/2021,4.58
Spain,ESP,11/11/2021,5.1
Spain,ESP,11/14/2021,5.57
Spain,ESP,11/15/2021,5.86
Spain,ESP,11/16/2021,6.12
Spain,ESP,11/17/2021,6.74
Spain,ESP,11/18/2021,7.07
Spain,ESP,11/21/2021,7.6
Spain,ESP,11/22/2021,7.95
Spain,ESP,11/23/2021,8.33
Spain,ESP,11/24/2021,8.68
Spain,ESP,11/25/2021,9.62
Spain,ESP,11/28/2021,9.79
Spain,ESP,11/29/2021,10.41
Spain,ESP,11/30/2021,10.76
Spain,ESP,12/1/2021,11.14
Spain,ESP,12/2/2021,11.58
Spain,ESP,12/6/2021,12.25
Spain,ESP,12/8/2021,12.42
Spain,ESP,12/9/2021,12.69
Spain,ESP,12/12/2021,18.53
Spain,ESP,12/13/2021,19.4
Spain,ESP,12/14/2021,20.54
Spain,ESP,12/15/2021,21.26
Spain,ESP,12/16/2021,22.13
Spain,ESP,12/19/2021,23.32
Spain,ESP,12/20/2021,23.96
Spain,ESP,12/21/2021,24.85
Spain,ESP,12/22/2021,25.81
Spain,ESP,12/26/2021,26.79
Spain,ESP,12/27/2021,27.44
Spain,ESP,12/28/2021,28.24
Spain,ESP,12/29/2021,28.94
Spain,ESP,1/2/2022,30.05
Spain,ESP,1/3/2022,30.74
Spain,ESP,1/4/2022,31.42
Spain,ESP,1/6/2022,31.95
Spain,ESP,1/9/2022,33.19
Spain,ESP,1/10/2022,33.88
Spain,ESP,1/11/2022,34.64
Spain,ESP,1/12/2022,35.41
Spain,ESP,1/13/2022,36.21
Spain,ESP,1/16/2022,37.47
Spain,ESP,1/17/2022,38.1
Spain,ESP,1/18/2022,38.74
Spain,ESP,1/19/2022,39.39
Spain,ESP,1/20/2022,40.25
Spain,ESP,1/23/2022,41.43
Spain,ESP,1/24/2022,42.09
Spain,ESP,1/25/2022,42.88
Spain,ESP,1/26/2022,43.51
Spain,ESP,1/27/2022,44.12
Spain,ESP,1/30/2022,45.27
Spain,ESP,1/31/2022,45.62
Spain,ESP,2/1/2022,46.16
Spain,ESP,2/2/2022,46.55
Spain,ESP,2/3/2022,46.91
Spain,ESP,2/6/2022,47.48
Spain,ESP,2/7/2022,47.94
Spain,ESP,2/8/2022,48.28
Spain,ESP,2/9/2022,48.56
Spain,ESP,2/10/2022,48.82
Spain,ESP,2/13/2022,49.2
Spain,ESP,2/14/2022,49.33
Spain,ESP,2/15/2022,49.57
Spain,ESP,2/16/2022,49.81
Spain,ESP,2/17/2022,49.97
Spain,ESP,2/20/2022,50.17
Spain,ESP,2/21/2022,50.27
Spain,ESP,2/22/2022,50.39
Spain,ESP,2/23/2022,50.45
Spain,ESP,2/24/2022,50.61
Spain,ESP,2/27/2022,50.73
Spain,ESP,3/10/2022,50.78
Spain,ESP,3/16/2022,51.2
Spain,ESP,3/23/2022,51.43
Spain,ESP,3/30/2022,51.61
Spain,ESP,4/6/2022,51.8
Spain,ESP,4/12/2022,51.89
Spain,ESP,4/21/2022,51.99
Spain,ESP,4/27/2022,52.15
Spain,ESP,5/4/2022,52.28
Spain,ESP,5/11/2022,52.42
Spain,ESP,5/18/2022,52.58
Spain,ESP,5/25/2022,52.73
Spain,ESP,6/1/2022,52.88
Spain,ESP,6/8/2022,53.05
Spain,ESP,6/15/2022,53.22
Spain,ESP,6/22/2022,53.4
Spain,ESP,6/29/2022,53.57
Spain,ESP,7/6/2022,53.75
Spain,ESP,7/13/2022,53.93
Spain,ESP,7/20/2022,54.09
Spain,ESP,7/27/2022,54.21
Spain,ESP,8/3/2022,54.32
Spain,ESP,8/10/2022,54.38
Spain,ESP,8/17/2022,54.43
Sri Lanka,LKA,12/9/2021,4.97
Sri Lanka,LKA,12/11/2021,5.44
Sri Lanka,LKA,12/12/2021,5.82
Sri Lanka,LKA,12/13/2021,6.01
Sri Lanka,LKA,12/14/2021,6.62
Sri Lanka,LKA,12/15/2021,7.58
Sri Lanka,LKA,12/16/2021,8.59
Sri Lanka,LKA,12/17/2021,9.46
Sri Lanka,LKA,12/18/2021,10.78
Sri Lanka,LKA,12/19/2021,11.16
Sri Lanka,LKA,12/20/2021,11.51
Sri Lanka,LKA,12/21/2021,12.22
Sri Lanka,LKA,12/22/2021,13.05
Sri Lanka,LKA,12/23/2021,13.81
Sri Lanka,LKA,12/24/2021,14.43
Sri Lanka,LKA,12/25/2021,15.15
Sri Lanka,LKA,12/26/2021,15.46
Sri Lanka,LKA,12/27/2021,15.58
Sri Lanka,LKA,12/28/2021,16.31
Sri Lanka,LKA,12/29/2021,16.96
Sri Lanka,LKA,12/30/2021,17.72
Sri Lanka,LKA,12/31/2021,18.4
Sri Lanka,LKA,1/1/2022,18.61
Sri Lanka,LKA,1/2/2022,18.7
Sri Lanka,LKA,1/3/2022,18.73
Sri Lanka,LKA,1/4/2022,18.9
Sri Lanka,LKA,1/5/2022,19.05
Sri Lanka,LKA,1/6/2022,19.28
Sri Lanka,LKA,1/7/2022,19.42
Sri Lanka,LKA,1/8/2022,19.64
Sri Lanka,LKA,1/9/2022,19.84
Sri Lanka,LKA,1/10/2022,19.91
Sri Lanka,LKA,1/11/2022,20.09
Sri Lanka,LKA,1/13/2022,20.78
Sri Lanka,LKA,1/15/2022,21.31
Sri Lanka,LKA,1/16/2022,21.56
Sri Lanka,LKA,1/17/2022,21.79
Sri Lanka,LKA,1/18/2022,21.83
Sri Lanka,LKA,1/19/2022,22.05
Sri Lanka,LKA,1/20/2022,22.18
Sri Lanka,LKA,1/21/2022,22.33
Sri Lanka,LKA,1/22/2022,22.43
Sri Lanka,LKA,1/23/2022,22.58
Sri Lanka,LKA,1/24/2022,22.62
Sri Lanka,LKA,1/25/2022,22.75
Sri Lanka,LKA,1/26/2022,22.91
Sri Lanka,LKA,1/27/2022,23.05
Sri Lanka,LKA,1/28/2022,23.18
Sri Lanka,LKA,1/29/2022,23.41
Sri Lanka,LKA,1/30/2022,23.72
Sri Lanka,LKA,1/31/2022,23.88
Sri Lanka,LKA,2/1/2022,24.16
Sri Lanka,LKA,2/2/2022,24.64
Sri Lanka,LKA,2/3/2022,25.11
Sri Lanka,LKA,2/5/2022,26.29
Sri Lanka,LKA,2/6/2022,26.54
Sri Lanka,LKA,2/7/2022,26.83
Sri Lanka,LKA,2/8/2022,27.07
Sri Lanka,LKA,2/9/2022,27.29
Sri Lanka,LKA,2/10/2022,27.5
Sri Lanka,LKA,2/11/2022,27.78
Sri Lanka,LKA,2/12/2022,28.13
Sri Lanka,LKA,2/13/2022,28.15
Sri Lanka,LKA,2/14/2022,28.36
Sri Lanka,LKA,2/15/2022,28.54
Sri Lanka,LKA,2/16/2022,28.66
Sri Lanka,LKA,2/17/2022,28.94
Sri Lanka,LKA,2/18/2022,29.27
Sri Lanka,LKA,2/19/2022,29.68
Sri Lanka,LKA,2/20/2022,29.8
Sri Lanka,LKA,2/21/2022,30.03
Sri Lanka,LKA,2/22/2022,30.31
Sri Lanka,LKA,2/23/2022,31.52
Sri Lanka,LKA,2/24/2022,31.93
Sri Lanka,LKA,2/25/2022,32.21
Sri Lanka,LKA,2/28/2022,33.04
Sri Lanka,LKA,3/1/2022,33.11
Sri Lanka,LKA,3/2/2022,33.2
Sri Lanka,LKA,3/3/2022,33.29
Sri Lanka,LKA,3/4/2022,33.42
Sri Lanka,LKA,3/5/2022,33.56
Sri Lanka,LKA,3/6/2022,33.61
Sri Lanka,LKA,3/7/2022,33.75
Sri Lanka,LKA,3/8/2022,33.84
Sri Lanka,LKA,3/9/2022,33.92
Sri Lanka,LKA,3/10/2022,34.57
Sri Lanka,LKA,3/11/2022,34.64
Sri Lanka,LKA,3/12/2022,34.74
Sri Lanka,LKA,3/13/2022,34.77
Sri Lanka,LKA,3/14/2022,34.97
Sri Lanka,LKA,3/15/2022,35.04
Sri Lanka,LKA,3/16/2022,35.12
Sri Lanka,LKA,3/17/2022,35.15
Sri Lanka,LKA,3/20/2022,35.35
Sri Lanka,LKA,3/21/2022,35.42
Sri Lanka,LKA,3/22/2022,35.45
Sri Lanka,LKA,3/29/2022,36.13
Sri Lanka,LKA,4/4/2022,36.25
Sri Lanka,LKA,4/11/2022,36.33
Sri Lanka,LKA,4/25/2022,36.56
Sri Lanka,LKA,5/3/2022,36.59
Sri Lanka,LKA,5/9/2022,36.62
Sri Lanka,LKA,5/23/2022,36.64
Sri Lanka,LKA,5/31/2022,36.67
Sri Lanka,LKA,6/7/2022,36.68
Sri Lanka,LKA,6/14/2022,36.69
Sri Lanka,LKA,6/20/2022,36.71
Sri Lanka,LKA,7/11/2022,36.74
Sri Lanka,LKA,7/18/2022,36.75
Sri Lanka,LKA,7/21/2022,36.76
Sri Lanka,LKA,7/28/2022,36.77
Sri Lanka,LKA,8/8/2022,37.01
Sri Lanka,LKA,8/15/2022,37.04
Sudan,SDN,3/31/2022,0.05
Sudan,SDN,4/10/2022,0.08
Sudan,SDN,4/19/2022,0.08
Sudan,SDN,5/1/2022,0.08
Sudan,SDN,5/22/2022,0.08
Sudan,SDN,5/29/2022,0.08
Sudan,SDN,5/30/2022,0.11
Sudan,SDN,6/27/2022,0.11
Suriname,SUR,2/1/2022,6.71
Suriname,SUR,2/12/2022,7.04
Suriname,SUR,2/13/2022,7.08
Suriname,SUR,2/20/2022,7.22
Suriname,SUR,2/27/2022,7.44
Suriname,SUR,3/6/2022,7.56
Suriname,SUR,3/14/2022,7.65
Suriname,SUR,3/18/2022,7.66
Suriname,SUR,3/19/2022,7.71
Suriname,SUR,3/27/2022,7.8
Suriname,SUR,4/3/2022,7.85
Suriname,SUR,4/17/2022,7.91
Suriname,SUR,5/23/2022,7.98
Sweden,SWE,5/19/2022,51.24
Sweden,SWE,5/25/2022,51.42
Sweden,SWE,6/2/2022,51.61
Sweden,SWE,6/9/2022,51.73
Sweden,SWE,6/16/2022,51.85
Sweden,SWE,6/23/2022,51.96
Sweden,SWE,8/11/2022,52.5
Sweden,SWE,8/18/2022,52.55
Switzerland,CHE,1/1/2021,0
Switzerland,CHE,1/2/2021,0
Switzerland,CHE,1/3/2021,0
Switzerland,CHE,1/4/2021,0
Switzerland,CHE,1/5/2021,0
Switzerland,CHE,1/6/2021,0
Switzerland,CHE,1/7/2021,0
Switzerland,CHE,1/8/2021,0
Switzerland,CHE,1/9/2021,0
Switzerland,CHE,1/10/2021,0
Switzerland,CHE,1/11/2021,0
Switzerland,CHE,1/12/2021,0
Switzerland,CHE,1/13/2021,0
Switzerland,CHE,1/14/2021,0
Switzerland,CHE,1/15/2021,0
Switzerland,CHE,1/16/2021,0
Switzerland,CHE,1/17/2021,0
Switzerland,CHE,1/18/2021,0
Switzerland,CHE,1/19/2021,0
Switzerland,CHE,1/20/2021,0
Switzerland,CHE,1/21/2021,0
Switzerland,CHE,1/22/2021,0
Switzerland,CHE,1/23/2021,0
Switzerland,CHE,1/24/2021,0
Switzerland,CHE,1/25/2021,0
Switzerland,CHE,1/26/2021,0
Switzerland,CHE,1/27/2021,0
Switzerland,CHE,1/28/2021,0
Switzerland,CHE,1/29/2021,0
Switzerland,CHE,1/30/2021,0
Switzerland,CHE,1/31/2021,0
Switzerland,CHE,2/1/2021,0
Switzerland,CHE,2/2/2021,0
Switzerland,CHE,2/3/2021,0
Switzerland,CHE,2/4/2021,0
Switzerland,CHE,2/5/2021,0
Switzerland,CHE,2/6/2021,0
Switzerland,CHE,2/7/2021,0
Switzerland,CHE,2/8/2021,0
Switzerland,CHE,2/9/2021,0
Switzerland,CHE,2/10/2021,0
Switzerland,CHE,2/11/2021,0
Switzerland,CHE,2/12/2021,0
Switzerland,CHE,2/13/2021,0
Switzerland,CHE,2/14/2021,0
Switzerland,CHE,2/15/2021,0
Switzerland,CHE,2/16/2021,0
Switzerland,CHE,2/17/2021,0
Switzerland,CHE,2/18/2021,0
Switzerland,CHE,2/19/2021,0
Switzerland,CHE,2/20/2021,0
Switzerland,CHE,2/21/2021,0
Switzerland,CHE,2/22/2021,0
Switzerland,CHE,2/23/2021,0
Switzerland,CHE,2/24/2021,0
Switzerland,CHE,2/25/2021,0
Switzerland,CHE,2/26/2021,0
Switzerland,CHE,2/27/2021,0
Switzerland,CHE,2/28/2021,0
Switzerland,CHE,3/1/2021,0
Switzerland,CHE,3/2/2021,0
Switzerland,CHE,3/3/2021,0
Switzerland,CHE,3/4/2021,0
Switzerland,CHE,3/5/2021,0
Switzerland,CHE,3/6/2021,0
Switzerland,CHE,3/7/2021,0
Switzerland,CHE,3/8/2021,0
Switzerland,CHE,3/9/2021,0
Switzerland,CHE,3/10/2021,0
Switzerland,CHE,3/11/2021,0
Switzerland,CHE,3/12/2021,0
Switzerland,CHE,3/13/2021,0
Switzerland,CHE,3/14/2021,0
Switzerland,CHE,3/15/2021,0
Switzerland,CHE,3/16/2021,0
Switzerland,CHE,3/17/2021,0
Switzerland,CHE,3/18/2021,0
Switzerland,CHE,3/19/2021,0
Switzerland,CHE,3/20/2021,0
Switzerland,CHE,3/21/2021,0
Switzerland,CHE,3/22/2021,0
Switzerland,CHE,3/23/2021,0
Switzerland,CHE,3/24/2021,0
Switzerland,CHE,3/25/2021,0
Switzerland,CHE,3/26/2021,0
Switzerland,CHE,3/27/2021,0
Switzerland,CHE,3/28/2021,0
Switzerland,CHE,3/29/2021,0
Switzerland,CHE,3/30/2021,0
Switzerland,CHE,3/31/2021,0
Switzerland,CHE,4/1/2021,0
Switzerland,CHE,4/2/2021,0
Switzerland,CHE,4/3/2021,0
Switzerland,CHE,4/4/2021,0
Switzerland,CHE,4/5/2021,0
Switzerland,CHE,4/6/2021,0
Switzerland,CHE,4/7/2021,0
Switzerland,CHE,4/8/2021,0
Switzerland,CHE,4/9/2021,0
Switzerland,CHE,4/10/2021,0
Switzerland,CHE,4/11/2021,0
Switzerland,CHE,4/12/2021,0
Switzerland,CHE,4/13/2021,0
Switzerland,CHE,4/14/2021,0
Switzerland,CHE,4/15/2021,0
Switzerland,CHE,4/16/2021,0
Switzerland,CHE,4/17/2021,0
